PLAYER_ID,PLAYER,TEAM,GP,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,Month,Season,USG_Pct,AST_Pct,TS_Pct,PIE,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,FRONT_CT_TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,Isolation_Freq,Transition_Freq,PnR_Handler_Freq,RollMan_Freq,PostUp_Freq,SpotUp_Freq,Handoff_Freq,Cut_Freq,OffScreen_Freq,Putbacks_Freq,DFG_Rim_Pct,FGM_Pct_UAST,FGM_AST_Pct,Unassisted_FG_Pct,ThreePt_Rate,MPG,Height,Weight,Height_Inches
1629023,P.J. Washington,DAL,5,33.4,15.2,8.2,2.4,5.6,11.4,1.4,3.6,2.6,4.4,october,2025-26,20.1,11.8,57.0,10.1,60.4,2.6,2.56,24.0,2.4,1.0,3.0,4.1,20.9,6.3,5.4,6.1,29.9,4.1,8.2,,6.8,56.7,39.3,60.7,39.3,31.57894736842105,33.4,6-7,230.0,79
1630168,Onyeka Okongwu,ATL,6,30.1,15.0,9.2,2.3,5.8,10.5,1.3,3.5,2.0,3.3,october,2025-26,17.5,12.0,62.7,12.9,45.3,1.1,1.41,26.3,1.8,0.8,6.3,1.6,15.5,2.1,11.6,6.9,28.0,3.2,11.2,3.4,7.5,58.5,14.3,85.7,14.3,33.33333333333333,30.1,6-10,240.0,82
1629028,Deandre Ayton,LAL,6,31.4,14.8,7.8,1.2,7.0,11.2,0.0,0.0,0.8,1.8,october,2025-26,19.4,5.5,61.9,9.0,48.7,1.4,1.72,27.8,6.3,2.5,9.5,,9.8,,28.6,9.5,2.9,,26.3,,13.6,42.4,11.9,88.1,11.9,0.0,31.4,7-0,252.0,84
1631105,Jalen Duren,DET,5,22.6,14.8,10.0,1.2,4.8,8.4,0.0,0.0,5.2,6.2,october,2025-26,23.7,8.6,66.5,17.7,39.4,1.2,1.87,21.4,2.6,1.6,10.2,8.9,12.2,3.2,14.9,8.7,6.8,,20.0,,16.4,54.5,50.0,50.0,50.0,0.0,22.6,6-10,250.0,82
1630202,Payton Pritchard,BOS,6,33.8,14.7,4.7,5.8,5.7,14.2,1.3,7.7,2.0,2.7,october,2025-26,20.2,23.6,47.8,10.6,69.8,4.4,3.81,33.7,0.8,0.0,0.7,12.8,16.2,25.6,1.9,,26.2,6.4,,5.1,1.8,68.8,70.6,29.4,70.6,54.22535211267606,33.8,6-1,195.0,73
203468,CJ McCollum,ATL,5,31.2,14.4,3.4,4.2,4.8,13.2,2.4,7.0,2.4,3.0,october,2025-26,19.5,17.2,49.6,6.7,53.2,4.0,4.52,23.2,0.4,0.0,0.4,8.8,18.2,31.4,,,17.8,9.7,,6.3,,55.6,50.0,50.0,50.0,53.03030303030303,31.2,6-3,190.0,75
1642844,Dylan Harper,SAS,5,25.8,14.4,4.6,4.6,5.4,11.2,1.0,2.8,2.6,3.2,october,2025-26,23.5,25.6,57.1,12.2,49.0,4.0,4.94,23.0,0.6,0.0,1.0,7.7,26.8,23.8,,,24.0,5.2,,,,55.6,59.3,40.7,59.3,25.0,25.8,6-5,215.0,77
1631117,Walker Kessler,UTA,5,30.8,14.4,10.8,3.0,5.2,7.4,1.2,1.6,2.8,4.0,october,2025-26,16.7,15.5,78.6,13.8,53.0,1.7,1.9,35.0,2.6,0.0,9.2,,,,,,,,29.0,,22.6,60.5,30.8,69.2,30.8,21.62162162162162,30.8,7-2,245.0,86
1628989,Kevin Huerter,CHI,5,25.6,14.2,4.4,2.8,4.8,8.8,1.4,4.2,3.2,3.6,october,2025-26,19.0,14.1,68.4,12.3,42.2,1.5,2.15,25.8,0.8,0.0,2.2,,22.8,11.3,,,36.6,6.3,8.2,4.0,3.3,66.7,16.7,83.3,16.7,47.72727272727273,25.6,6-6,190.0,78
1628386,Jarrett Allen,CLE,5,27.0,14.0,7.0,1.8,4.6,8.0,0.0,0.2,4.8,6.0,october,2025-26,18.5,9.1,65.8,14.2,31.6,0.8,1.54,20.6,3.0,0.8,8.0,,13.6,,20.9,7.8,4.1,,33.1,,9.2,53.1,8.7,91.3,8.7,2.5,27.0,6-9,243.0,81
202699,Tobias Harris,DET,5,31.6,14.0,6.0,3.2,5.0,11.8,1.4,4.6,2.6,2.6,october,2025-26,17.2,14.3,54.1,10.2,51.6,2.3,2.68,31.6,1.4,2.6,3.0,4.2,17.9,6.8,,14.6,31.8,,6.3,3.0,6.3,36.8,40.0,60.0,40.0,38.983050847457626,31.6,6-8,226.0,80
1641709,Ausar Thompson,DET,5,27.5,13.8,7.4,4.0,5.6,12.0,0.4,1.8,2.2,3.6,october,2025-26,20.6,21.3,50.8,11.7,54.8,3.5,3.82,25.0,1.0,0.2,3.4,7.7,23.0,10.0,5.6,,16.0,,15.3,2.3,10.0,43.8,42.9,57.1,42.9,15.0,27.5,6-7,205.0,79
1642851,Kon Knueppel,CHA,5,28.9,13.8,4.0,1.8,5.0,10.0,3.4,6.8,0.4,0.8,october,2025-26,17.7,8.2,66.7,7.5,42.8,1.6,2.19,26.4,0.2,0.0,0.2,,19.0,15.5,9.3,,28.7,10.0,1.7,6.8,3.4,52.6,12.0,88.0,12.0,68.0,28.9,6-6,215.0,78
1631323,Simone Fontecchio,MIA,5,21.5,13.8,2.6,1.8,4.8,8.0,3.2,5.4,1.0,1.2,october,2025-26,16.8,10.2,80.9,11.6,26.4,0.7,1.58,17.8,1.2,0.0,1.0,,26.5,,,,43.5,,4.3,10.5,5.2,41.7,8.3,91.7,8.3,67.5,21.5,6-7,209.0,79
1642848,Tre Johnson,WAS,5,26.8,13.8,3.4,2.0,5.0,11.2,2.6,6.6,1.2,1.2,october,2025-26,19.1,10.0,58.8,6.8,34.6,1.4,2.45,21.6,0.4,0.0,0.8,3.2,21.4,21.4,2.4,,22.0,9.1,,14.0,,55.6,48.0,52.0,48.0,58.92857142857143,26.8,6-5,190.0,77
1630530,Trey Murphy III,NOP,5,35.3,13.6,6.8,3.8,4.8,13.2,2.0,6.6,2.0,2.2,october,2025-26,17.3,16.4,48.0,8.9,61.8,2.7,2.6,31.8,0.8,0.0,1.6,6.6,20.1,16.5,2.1,,23.4,9.4,8.3,7.1,3.2,75.0,29.2,70.8,29.2,50.0,35.3,6-8,206.0,80
1642843,Cooper Flagg,DAL,5,32.3,13.4,6.2,2.8,5.0,12.2,0.8,3.0,2.6,2.6,october,2025-26,19.0,14.1,50.2,9.1,56.4,3.3,3.5,24.0,0.2,0.2,2.0,13.3,20.8,26.1,1.6,3.3,16.2,3.7,3.8,3.9,3.5,48.6,56.0,44.0,56.0,24.590163934426233,32.3,6-9,205.0,81
1629018,Gary Trent Jr.,MIL,5,28.6,13.4,2.2,2.8,4.6,11.8,2.8,8.2,1.4,2.0,october,2025-26,19.3,13.7,52.8,7.2,32.8,1.2,2.19,23.8,0.0,0.0,0.2,,18.3,6.4,,,48.6,9.0,,6.8,,47.6,21.7,78.3,21.7,69.4915254237288,28.6,6-5,204.0,77
1630193,Immanuel Quickley,TOR,6,31.0,13.3,3.8,6.8,4.5,11.5,1.3,5.3,3.0,4.2,october,2025-26,20.6,28.9,50.0,9.4,69.8,5.1,4.4,24.2,0.3,0.0,1.0,6.1,28.1,20.9,,,25.4,6.4,1.9,4.1,1.4,65.5,63.0,37.0,63.0,46.08695652173913,31.0,6-2,190.0,74
1642847,Jeremiah Fears,NOP,5,26.6,13.2,2.2,3.8,5.4,11.6,0.6,2.8,1.8,2.4,october,2025-26,22.8,23.8,52.1,8.8,58.8,4.5,4.58,22.0,0.4,0.0,0.4,7.2,28.2,29.2,,,18.8,5.3,2.0,1.8,2.6,63.6,63.0,37.0,63.0,24.137931034482758,26.6,6-3,190.0,75
1630598,Aaron Wiggins,OKC,6,28.0,13.2,4.7,2.5,5.0,11.8,2.2,6.7,1.0,1.3,october,2025-26,20.8,13.5,53.0,9.2,42.5,1.9,2.72,26.0,0.5,0.0,1.7,6.3,22.9,8.6,,,44.9,,3.3,4.0,,44.4,30.0,70.0,30.0,56.77966101694915,28.0,6-5,190.0,77
1641710,Anthony Black,ORL,6,26.4,13.0,3.2,1.8,4.7,9.2,1.2,3.3,2.5,3.8,october,2025-26,21.3,9.9,59.9,7.5,49.3,3.0,3.69,21.8,0.5,0.0,1.5,4.4,27.4,21.8,,,25.5,4.7,3.6,1.9,2.7,56.7,42.9,57.1,42.9,35.869565217391305,26.4,6-7,200.0,79
1626220,Royce O'Neale,PHX,6,33.3,13.0,5.7,3.2,4.5,10.7,3.7,9.0,0.3,0.7,october,2025-26,15.1,13.1,59.3,8.0,68.5,2.2,1.9,32.5,0.3,0.0,1.5,,26.0,8.3,2.7,,43.8,3.9,,3.6,,60.0,18.5,81.5,18.5,84.11214953271029,33.3,6-6,226.0,78
1628978,Donte DiVincenzo,MIN,5,30.0,12.6,2.6,3.8,3.8,8.8,2.6,6.2,2.4,2.8,october,2025-26,16.2,17.4,62.8,7.9,55.6,2.1,2.25,32.0,0.2,0.0,0.6,1.9,18.5,11.6,,,33.0,10.8,,14.6,3.0,64.0,15.8,84.2,15.8,70.45454545454545,30.0,6-4,203.0,76
203471,Dennis Schröder,SAC,5,31.5,12.4,3.0,6.4,5.4,13.0,1.4,4.8,0.2,0.2,october,2025-26,21.0,28.6,47.4,7.4,77.0,5.9,4.6,28.4,0.2,0.0,0.2,14.8,11.2,36.6,,,23.1,5.2,,,,71.4,70.4,29.6,70.4,36.92307692307692,31.5,6-1,175.0,73
203114,Khris Middleton,WAS,5,25.8,12.4,4.8,2.2,4.8,10.0,1.0,3.0,1.8,2.4,october,2025-26,19.3,13.3,56.1,7.5,34.0,1.4,2.47,23.6,1.0,3.2,2.0,6.1,15.3,22.7,,13.6,16.6,5.8,,6.4,5.8,80.0,37.5,62.5,37.5,30.0,25.8,6-7,222.0,79
1631109,Mark Williams,PHX,5,24.3,12.4,9.4,0.2,5.0,8.4,0.0,0.0,2.4,3.0,october,2025-26,16.6,1.3,63.8,14.8,33.8,0.8,1.46,20.4,1.4,0.6,8.6,,15.1,,19.3,5.0,,,27.6,,23.1,47.8,24.0,76.0,24.0,0.0,24.3,7-1,240.0,85
1641716,Jarace Walker,IND,5,29.4,12.2,5.4,3.8,4.2,12.8,2.4,6.8,1.4,1.8,october,2025-26,20.4,20.2,44.9,8.4,53.4,2.2,2.42,34.2,0.6,0.4,1.6,6.4,19.1,12.4,2.1,,38.0,7.1,3.2,3.4,2.4,59.1,42.9,57.1,42.9,53.125,29.4,6-7,235.0,79
1629651,Nic Claxton,BKN,5,26.4,12.2,6.4,2.4,5.6,10.4,0.0,0.6,1.0,1.6,october,2025-26,18.4,12.5,54.9,8.8,43.6,1.5,2.12,29.8,3.8,0.0,8.0,14.1,15.5,3.9,11.1,4.5,10.9,,15.5,,13.4,63.3,46.4,53.6,46.4,5.769230769230769,26.4,6-11,215.0,83
1641783,Tristan da Silva,ORL,6,20.7,12.2,3.0,1.0,4.0,8.5,1.8,4.8,2.3,2.7,october,2025-26,19.6,6.8,62.9,12.1,30.3,1.1,2.16,16.7,0.5,0.0,2.2,,20.8,11.5,6.1,,32.9,4.2,9.3,4.2,4.2,59.1,25.0,75.0,25.0,56.470588235294116,20.7,6-8,217.0,80
1631260,AJ Green,MIL,5,28.1,11.8,2.4,0.6,3.8,6.4,3.2,5.8,1.0,1.4,october,2025-26,12.0,2.6,84.1,6.6,46.4,1.5,1.9,20.2,0.0,0.0,0.4,,13.4,9.1,4.0,,42.1,12.8,,9.1,,45.5,15.8,84.2,15.8,90.62499999999999,28.1,6-4,190.0,76
1628381,John Collins,LAC,5,24.1,11.8,5.8,1.0,4.8,8.2,0.6,1.8,1.6,2.2,october,2025-26,19.9,7.2,64.4,12.6,36.8,1.2,2.0,19.2,1.6,1.0,3.8,,18.7,,6.3,9.1,33.6,2.3,10.3,,9.8,44.4,20.8,79.2,20.8,21.951219512195124,24.1,6-9,226.0,81
1629640,Keldon Johnson,SAS,5,24.1,11.8,5.8,1.0,4.4,7.0,1.2,2.2,1.8,2.2,october,2025-26,13.9,6.6,74.0,14.2,36.6,1.3,2.17,17.2,0.4,0.4,4.0,3.9,20.0,2.8,,4.4,32.0,7.4,9.2,,10.9,44.4,40.9,59.1,40.9,31.428571428571434,24.1,6-6,220.0,78
1631108,Max Christie,DAL,5,29.3,11.8,1.4,1.8,3.8,7.2,2.8,5.4,1.4,1.4,october,2025-26,13.0,9.1,75.5,7.9,38.2,1.6,2.46,21.4,0.2,0.2,0.4,5.7,24.2,13.7,4.7,,33.9,4.0,2.6,5.7,,50.0,0.0,100.0,0.0,75.0,29.3,6-5,190.0,77
201566,Russell Westbrook,SAC,5,24.5,11.8,4.8,3.8,4.2,10.0,2.0,4.4,1.4,2.6,october,2025-26,22.0,21.6,52.9,9.5,49.6,3.2,3.86,20.8,0.2,0.2,1.6,13.4,18.3,25.8,,5.1,26.7,,2.2,,2.8,75.0,52.4,47.6,52.4,44.00000000000001,24.5,6-4,200.0,76
1641764,Brandin Podziemski,GSW,6,28.9,11.7,4.8,2.7,4.3,9.5,2.0,4.8,1.0,1.7,october,2025-26,16.7,13.7,57.0,9.4,56.2,3.3,3.5,27.3,0.7,0.2,1.5,6.1,17.2,25.1,2.4,,30.7,4.2,3.4,3.6,,70.6,19.2,80.8,19.2,50.526315789473685,28.9,6-4,205.0,76
1641842,Ronald Holland II,DET,5,21.6,11.6,3.2,1.8,4.0,8.6,1.4,4.2,2.2,2.6,october,2025-26,21.5,12.7,59.5,9.2,39.0,1.6,2.5,19.0,1.4,0.0,1.0,3.8,25.0,6.9,,,39.3,3.0,5.5,,5.8,56.5,25.0,75.0,25.0,48.83720930232558,21.6,6-8,206.0,80
1630200,Tre Jones,CHI,5,29.0,11.6,3.6,6.6,3.6,7.0,1.0,1.6,3.4,4.0,october,2025-26,15.1,27.7,66.2,12.0,65.8,4.7,4.27,28.8,0.4,0.0,0.4,4.8,22.7,32.0,,,22.7,4.5,3.0,,,67.9,55.6,44.4,55.6,22.857142857142858,29.0,6-1,190.0,73
1641739,Toumani Camara,POR,6,32.1,11.5,4.7,3.7,4.2,10.5,1.7,5.2,1.5,2.0,october,2025-26,15.3,15.2,50.5,7.1,53.5,1.6,1.78,33.8,2.0,0.0,4.7,6.3,20.3,4.4,5.4,,40.5,2.6,9.1,,4.7,66.7,20.0,80.0,20.0,49.523809523809526,32.1,6-7,230.0,79
1629611,Terance Mann,BKN,5,25.3,11.2,3.8,2.4,4.4,7.8,1.4,3.8,1.0,1.2,october,2025-26,14.2,13.3,67.2,9.2,40.4,2.2,3.23,22.0,0.8,0.2,2.6,3.7,22.0,17.9,,,28.9,4.4,6.6,,8.1,83.3,50.0,50.0,50.0,48.717948717948715,25.3,6-6,215.0,78
203501,Tim Hardaway Jr.,DEN,5,23.3,11.2,1.2,1.2,3.8,8.2,2.4,5.4,1.2,1.4,october,2025-26,16.0,5.9,63.5,6.8,22.0,0.6,1.56,16.8,0.4,0.0,0.2,2.2,21.3,5.7,3.2,,32.4,12.1,2.8,15.8,,66.7,15.8,84.2,15.8,65.85365853658539,23.3,6-5,205.0,77
1631221,Collin Gillespie,PHX,6,25.8,11.2,3.5,5.7,4.0,9.3,2.8,7.0,0.3,0.5,october,2025-26,16.8,30.9,58.4,12.2,57.7,4.0,4.21,23.0,0.0,0.0,0.7,3.3,16.4,33.5,,,22.7,7.6,2.2,7.0,2.0,56.0,37.5,62.5,37.5,75.26881720430107,25.8,6-1,195.0,73
1630573,Sam Hauser,BOS,6,24.2,11.2,3.5,1.2,3.7,8.7,3.5,8.0,0.3,0.3,october,2025-26,16.5,6.3,63.4,8.5,29.0,0.7,1.39,16.5,0.7,0.0,1.0,,20.5,4.3,8.2,,34.1,9.4,,14.2,3.7,73.7,4.5,95.5,4.5,91.95402298850576,24.2,6-7,217.0,79
1630174,Aaron Nesmith,IND,5,31.1,11.0,4.2,1.0,3.6,12.4,2.6,7.6,1.2,2.4,october,2025-26,17.1,5.1,40.9,2.8,54.2,1.5,1.71,32.4,1.6,0.0,1.4,,19.9,10.4,6.6,,30.9,5.5,,13.7,4.1,77.4,11.1,88.9,11.1,61.29032258064515,31.1,6-5,215.0,77
1631128,Christian Braun,DEN,5,30.9,11.0,3.8,2.4,4.4,9.0,0.4,2.2,1.8,2.0,october,2025-26,16.1,10.4,55.7,6.0,38.8,1.3,2.04,23.2,2.6,0.0,3.6,,33.3,,7.1,,20.6,7.8,11.3,,7.1,70.0,27.3,72.7,27.3,24.444444444444446,30.9,6-6,220.0,78
1641750,Ryan Kalkbrenner,CHA,5,27.5,11.0,7.2,0.6,5.4,6.0,0.0,0.0,0.2,0.2,october,2025-26,11.5,2.9,90.3,10.5,32.4,0.9,1.66,19.2,1.6,0.0,9.8,,8.6,,14.3,,,,39.5,,22.4,66.7,33.3,66.7,33.3,0.0,27.5,7-1,256.0,85
1631222,Jake LaRavia,LAL,6,27.6,10.8,4.7,2.5,3.8,7.0,1.7,3.5,1.5,2.8,october,2025-26,14.3,12.9,65.7,9.0,43.8,1.6,2.25,24.5,1.0,0.0,2.2,2.5,21.2,,4.5,,42.4,2.5,8.0,,8.0,66.7,17.4,82.6,17.4,50.0,27.6,6-7,235.0,79
1626156,D'Angelo Russell,DAL,5,20.6,10.8,2.6,5.4,3.4,10.4,0.8,4.4,3.2,4.6,october,2025-26,28.8,40.3,43.5,11.0,55.2,3.7,4.02,24.0,0.0,0.2,0.4,8.7,15.5,36.2,,,20.8,7.9,,,,69.2,47.1,52.9,47.1,42.30769230769231,20.6,6-3,193.0,75
1642377,Jaylen Wells,MEM,6,26.8,10.5,3.5,1.3,3.7,10.0,1.7,6.5,1.5,2.3,october,2025-26,16.9,6.8,47.6,4.5,29.3,1.2,2.39,19.2,0.5,0.0,1.0,3.0,21.5,12.7,,,39.8,3.8,4.8,4.2,3.2,68.4,31.8,68.2,31.8,65.0,26.8,6-7,,79
1628976,Wendell Carter Jr.,ORL,6,27.9,10.5,8.2,1.7,3.0,6.5,1.2,2.2,3.3,4.8,october,2025-26,15.1,8.6,60.9,8.1,38.7,0.9,1.42,23.0,2.2,0.0,7.3,,10.9,,19.2,3.2,26.2,,17.1,,12.7,43.5,16.7,83.3,16.7,33.84615384615385,27.9,6-10,270.0,82
1627884,Derrick Jones Jr.,LAC,5,23.0,10.4,2.4,1.0,4.2,6.4,1.8,4.0,0.2,0.4,october,2025-26,13.4,5.6,79.1,7.8,25.2,1.0,2.36,12.0,0.2,0.0,1.8,,18.3,,,,46.0,,13.5,,7.9,62.5,23.8,76.2,23.8,62.5,23.0,6-6,210.0,78
1628392,Isaiah Hartenstein,OKC,6,31.5,10.3,11.0,2.8,4.7,7.8,0.0,0.3,1.0,1.8,october,2025-26,14.0,12.4,59.8,12.5,56.0,1.5,1.63,31.7,2.5,0.7,10.2,,7.4,,19.9,5.6,,,40.3,,10.2,48.1,25.0,75.0,25.0,3.8461538461538463,31.5,7-0,250.0,84
203484,Kentavious Caldwell-Pope,MEM,6,24.4,10.3,2.8,4.7,3.2,8.5,1.5,4.5,2.5,2.7,october,2025-26,17.5,27.7,53.4,10.6,44.3,1.9,2.56,27.8,0.2,0.0,0.3,3.1,24.1,18.1,,,33.7,5.9,,6.5,,84.6,21.1,78.9,21.1,52.94117647058824,24.4,6-5,204.0,77
1630583,Santi Aldama,MEM,6,24.1,10.3,8.0,2.7,4.5,10.3,1.2,4.0,0.2,1.0,october,2025-26,19.6,15.4,48.0,11.3,45.2,1.4,1.82,23.8,1.2,0.3,4.3,,22.8,2.3,8.8,4.1,40.1,,6.8,,7.0,61.3,14.8,85.2,14.8,38.83495145631068,24.1,7-0,215.0,84
1629111,Jock Landale,MEM,6,23.7,10.2,5.2,1.3,3.7,6.5,1.0,2.2,1.8,2.2,october,2025-26,13.6,8.1,68.2,8.3,27.3,0.6,1.22,17.2,1.5,1.0,7.5,,9.3,,22.2,14.9,14.4,,14.4,,16.9,64.5,27.3,72.7,27.3,33.84615384615385,23.7,6-11,255.0,83
1629130,Duncan Robinson,DET,5,31.2,10.0,2.4,1.2,3.0,7.6,2.4,6.2,1.6,2.0,october,2025-26,10.8,5.2,59.0,5.0,34.6,0.9,1.64,26.8,0.0,0.0,0.6,,18.5,7.9,4.3,,31.2,11.7,,18.8,,55.0,13.3,86.7,13.3,81.57894736842107,31.2,6-7,215.0,79
1626167,Myles Turner,MIL,5,29.6,10.0,6.8,3.0,3.8,10.0,1.6,5.6,0.8,1.2,october,2025-26,16.8,12.5,47.5,8.0,39.6,1.0,1.56,28.4,1.8,0.4,2.6,,7.7,,17.7,7.3,42.3,,7.1,,6.0,56.3,10.5,89.5,10.5,55.99999999999999,29.6,6-11,250.0,83
1629675,Naz Reid,MIN,5,23.1,10.0,6.0,1.6,3.8,9.4,1.0,4.0,1.4,2.4,october,2025-26,20.9,9.3,47.8,7.6,47.8,1.4,1.8,21.2,1.0,0.8,2.4,3.8,17.2,4.8,9.1,8.1,30.7,4.7,3.6,8.4,4.3,54.2,42.1,57.9,42.1,42.5531914893617,23.1,6-9,264.0,81
1631217,Moussa Diabaté,CHA,5,20.1,9.8,5.8,0.4,3.6,6.0,0.0,0.0,2.6,4.0,october,2025-26,16.7,2.9,63.1,10.6,29.6,0.9,1.83,15.8,3.6,0.2,7.2,,13.1,,20.1,4.6,,,24.7,,22.3,75.0,11.1,88.9,11.1,0.0,20.1,6-10,210.0,82
1642281,Jaylon Tyson,CLE,6,24.2,9.7,2.7,1.5,3.7,7.0,1.7,3.8,0.7,1.0,october,2025-26,15.2,9.6,65.0,5.4,32.2,1.0,1.83,18.2,1.2,0.0,1.8,,21.6,5.4,8.2,,34.7,2.6,9.6,,7.6,76.2,9.1,90.9,9.1,54.285714285714285,24.2,6-6,215.0,78
1641715,Cam Whitmore,WAS,5,16.9,9.6,3.4,1.0,4.0,9.4,0.8,2.8,0.8,1.0,october,2025-26,25.3,9.4,48.8,8.5,24.4,1.2,2.97,13.0,0.4,0.0,2.4,6.7,34.8,14.0,,,19.1,,6.7,,6.2,90.0,50.0,50.0,50.0,29.78723404255319,16.9,6-6,230.0,78
1630180,Saddiq Bey,NOP,5,24.5,9.6,3.6,1.6,3.2,8.4,1.8,4.8,1.4,2.0,october,2025-26,16.3,10.1,51.7,8.0,31.6,1.1,2.05,21.6,0.0,0.4,1.4,6.5,19.0,7.8,2.2,13.8,28.5,6.0,4.9,1.9,6.7,87.5,25.0,75.0,25.0,57.14285714285714,24.5,6-8,215.0,80
1642270,Donovan Clingan,POR,6,25.7,9.5,10.0,2.2,3.7,7.2,0.7,2.8,1.5,1.7,october,2025-26,12.1,12.3,60.1,13.8,35.8,1.0,1.6,22.5,1.3,0.3,10.0,,7.7,,23.3,,15.4,,19.2,,25.4,42.1,40.9,59.1,40.9,38.888888888888886,25.7,7-2,280.0,86
1641729,Brice Sensabaugh,UTA,5,15.1,9.2,3.0,1.0,3.2,7.2,1.6,4.8,1.2,1.2,october,2025-26,22.8,11.1,59.5,9.7,25.2,1.0,2.42,13.2,0.2,0.0,0.4,2.8,22.0,10.7,2.6,,28.1,9.4,4.1,12.4,3.5,57.1,6.3,93.8,6.3,66.66666666666666,15.1,6-6,235.0,78
1630558,Davion Mitchell,MIA,5,27.5,9.2,2.6,7.4,3.8,8.6,1.2,3.4,0.4,0.8,october,2025-26,15.7,37.0,51.4,8.2,66.0,4.2,3.81,22.8,0.2,0.0,0.4,28.6,19.3,8.1,,,35.6,,,,,78.9,68.4,31.6,68.4,39.53488372093023,27.5,6-0,202.0,72
203084,Harrison Barnes,SAS,5,30.5,9.2,1.6,2.8,3.2,7.2,1.6,4.4,1.2,1.2,october,2025-26,13.7,12.2,59.5,5.5,32.6,1.2,2.22,19.4,0.6,0.0,1.2,8.0,18.8,3.3,5.0,2.5,43.8,4.8,,4.8,,44.4,25.0,75.0,25.0,61.111111111111114,30.5,6-7,225.0,79
1630191,Isaiah Stewart,DET,5,21.5,9.2,6.6,1.4,3.4,7.6,1.4,2.4,1.0,2.0,october,2025-26,17.3,9.6,54.2,8.6,31.2,0.9,1.64,19.8,3.6,0.8,5.2,,10.3,,13.9,10.3,23.9,,19.2,,11.8,42.3,5.9,94.1,5.9,31.57894736842105,21.5,6-8,250.0,80
1630172,Patrick Williams,CHI,5,22.2,9.2,3.2,1.8,3.2,6.0,1.8,3.6,1.0,1.6,october,2025-26,14.6,11.0,68.6,9.0,35.6,1.1,1.79,20.4,0.6,0.6,0.8,3.6,22.1,9.3,5.0,3.6,41.4,3.6,,,5.0,55.0,43.8,56.3,43.8,60.0,22.2,6-6,235.0,78
203110,Draymond Green,GSW,6,29.0,9.0,5.5,7.0,3.3,6.8,1.7,3.8,0.7,1.5,october,2025-26,14.8,31.6,60.1,9.5,67.7,2.2,1.97,32.2,1.3,0.2,2.5,,9.4,5.1,10.2,,39.8,,10.2,,2.7,56.0,10.0,90.0,10.0,55.88235294117647,29.0,6-6,230.0,78
1642276,Kel'el Ware,MIA,5,21.2,9.0,7.4,1.0,3.4,7.6,1.0,3.4,1.2,1.6,october,2025-26,17.6,6.1,54.2,9.7,31.0,0.6,1.23,16.2,0.2,0.4,4.4,,16.8,,5.0,4.5,25.3,,18.5,,22.6,75.0,11.8,88.2,11.8,44.73684210526316,21.2,7-0,230.0,84
1631107,Nikola Jović,MIA,5,21.2,9.0,4.2,2.4,2.8,6.8,1.6,4.0,1.8,2.0,october,2025-26,16.4,13.5,58.6,8.7,39.8,1.4,2.15,17.8,0.0,0.8,1.2,3.7,31.0,3.4,3.7,4.8,39.2,,4.8,,,57.1,28.6,71.4,28.6,58.82352941176471,21.2,6-10,205.0,82
1642346,Ryan Dunn,PHX,6,23.5,8.8,6.7,1.8,3.8,7.8,0.8,3.5,0.3,0.7,october,2025-26,15.7,11.6,54.3,10.1,32.3,1.3,2.35,15.3,0.7,0.0,3.2,,24.6,5.5,5.5,,35.5,,10.9,,12.5,45.0,34.8,65.2,34.8,44.871794871794876,23.5,6-7,216.0,79
1630572,Sandro Mamukelashvili,TOR,6,17.7,8.8,2.5,2.3,3.0,4.7,0.8,1.8,2.0,2.5,october,2025-26,15.8,16.7,76.6,10.9,28.3,0.9,1.83,18.8,1.8,0.5,1.8,,22.1,,16.1,,30.7,,13.3,,8.0,72.7,11.1,88.9,11.1,38.297872340425535,17.7,6-9,240.0,81
1626171,Bobby Portis,MIL,5,19.2,8.8,5.8,0.8,3.8,9.8,1.2,3.2,0.0,0.0,october,2025-26,25.0,5.6,44.9,7.5,37.0,1.0,1.7,21.6,1.4,1.6,2.0,3.2,11.0,,15.8,19.8,31.1,,6.6,,5.8,50.0,21.1,78.9,21.1,32.6530612244898,19.2,6-9,250.0,81
1630529,Herbert Jones,NOP,5,27.6,8.8,4.6,2.0,3.0,8.4,1.8,4.4,1.0,1.2,october,2025-26,17.0,10.4,49.3,4.1,48.6,2.3,2.86,25.2,0.0,0.0,1.8,,22.4,10.8,,,37.7,6.3,5.4,,,85.7,20.0,80.0,20.0,52.38095238095239,27.6,6-7,206.0,79
203497,Rudy Gobert,MIN,5,31.7,8.6,8.4,1.2,3.4,5.0,0.0,0.0,1.8,3.4,october,2025-26,10.1,5.6,66.2,7.7,37.4,0.8,1.34,20.2,2.0,0.8,6.0,,12.6,,16.7,,,,28.5,,26.9,40.0,41.2,58.8,41.2,0.0,31.7,7-1,258.0,85
1629661,Cameron Johnson,DEN,5,26.8,8.2,3.2,1.4,2.6,6.6,1.2,3.8,1.8,2.0,october,2025-26,13.1,6.9,54.8,4.8,30.2,1.0,2.05,19.8,0.4,0.0,0.8,,25.0,8.2,,,26.5,15.3,6.7,4.9,,73.3,30.8,69.2,30.8,57.57575757575758,26.8,6-8,210.0,80
